OBJECTID,OrderCode,PointID,StreamName,StratumName,PointType,DesignLat,DesignLong,OfficeEvaluator,OfficeEvalDate,PreviouslyEvaluated,MergedPointID,MergedMonProgram,EvalStatus,ReasonNotSampled,NotSampledEvidence1,NotSampledEvidence2,BLMAdviceRequested,OfficeEvalComments,ContactInfoForAccess,NOCComments,Trip,TripNotes,CollectTNTP,CollectTurbidity,CollectThalwegDepthProfile,CollectBankAngle,CollectExtraBankPlots,CollectPoolTailFines,CollectNativeWoody,CollectGreenlineVegComp,CollectVegComplexity,CollectCoreSubset1,CollectCoreSubset2,CollectCoreSubset3,Supplementals,AdminState,District,FieldOffice,Project,BoatingFilter,Extra1,Extra2,created_user,created_date,last_edited_user,last_edited_date,GlobalID,SpeciesState,OriginalDesign,x,y
3798,3,GJ-TR-74817,Roan Creek,GrandJunctionFO-Targeted,Targeted,39.558255,-108.622516,Alex Binsfeld,7/28/2024 3:44:22 PM,No,,,Sampled- Data summary reviewed,,,,BLM local advice needed,"From DeBeque: Take 45 Rd N, continue onto CR204, road eventually becomes private, follow to site. Will need landowner permission. Reason Selected: LHA for grazing permit renewal. ; Temporal Constraints: Site access requires going through private land. Lotic and Riparian/Wetland AIM crews will need to coordinate to access and sample at the same time. Tentative sampling dates with BLM staff July 22-25. Dates are flexible but end of July is general timeframe for sampling. ; Can it be moved: Yes, the crew can move a short distance up or downstream. However, the crew needs to coordinate with R&W AIM crew to ensure both crews are sampling in the same location.",Grand Junction Field Office - Roan Creek DMG Investment LLC,,,,Yes,No,No,No,,No,Yes,No,No,,,,surveyed cross section,CO,UPPER COLORADO RIVER DISTRICT OFFICE,GRAND JUNCTION FIELD OFFICE,CO_UpperColoradoRiverDO,No,,,lshank,2/23/2024 10:00:38 PM,albins4,7/29/2024 12:05:03 AM,2d326699-8a62-4fb4-a0e4-f20544f17482,CO,,-108.622515638,39.5582545340001
3799,4,GJ-TR-63236,Roan Creek,GrandJunctionFO-Targeted,Targeted,39.514988,-108.5698,Alex Binsfeld,7/28/2024 3:48:15 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"From DeBeque: Take 45 Rd N, continue onto CR204, road eventually becomes private, follow to site. Will need landowner permission. Reason Selected: LHA for grazing permit renewal; Temporal Constraints: Site access requires going through private land. Lotic and Riparian/Wetland AIM crews will need to coordinate to access and sample at the same time. Tentative sampling dates with BLM staff July 22-25. Dates are flexible but end of July is general timeframe for sampling. ; Can it be moved: Yes, the crew can move a short distance up or downstream. However, the lotic and R&W AIM crews need to coordinate to both are sampling in the same area.",Grand Junction Field Office - Roan Creek DMG Investment LLC,,,,Yes,No,No,No,,No,Yes,No,No,,,,surveyed cross section,CO,UPPER COLORADO RIVER DISTRICT OFFICE,GRAND JUNCTION FIELD OFFICE,CO_UpperColoradoRiverDO,No,,,lshank,2/23/2024 10:00:38 PM,albins4,7/29/2024 12:12:39 AM,22f2cf2f-2dea-4271-a67f-22685c9e4fdc,CO,,-108.569799502,39.5149883780001
3800,1,WO-TR-40556,Greybull River,CodyFO-Targeted,Targeted,44.368283,-108.644259,Steven Clark,2/23/2024 5:24:57 PM,No,,,Not sampled- BLM approved,Permanently inaccessible- Private access denied,Unable to contact landowners,Site surrounded by private land with no other access,No advice requested,"Large system with side channels and bars.  Will be a long two-day site. Be sure to only sample on BLM land.  Will likely be a partial reach. From BLM: Reason Selected: Land health assessment; Temporal Constraints: None; Can it be moved: Yes, but only within specified BLM parcel. Directions:  *Landowner permission for access required. Contact Steve Clark for contact information. Steve would like to join for this site. Confirm how to approach side channel and likely partial reach.","Landowner permission for access required. Contact Steve Clark for contact information. SCHLENKER, WILLIAM Phone (307)762-3544",,Lander Trip 5,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Cody Field Office,WY_CodyFO,No,,,lshank,2/23/2024 10:00:38 PM,mkrott@blm.gov_BLM_EGIS,11/7/2024 9:52:01 PM,e9044edd-dde5-40ba-87ef-8b40e5f2174d,WY,,-108.64425854,44.3682830830001
3801,2,CO-TR-37946,Greybull River,CodyFO-Targeted,Targeted,44.338809,-108.684878,Steven Clark,2/23/2024 5:39:03 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Yellowstone cutthroat trout habitat monitoring; Temporal Constraints: None; Can it be moved: Yes. Directions: Park off Road 3SI near bridge at (44.33750, -108.68596).  Walk to site. ",,,Lander Trip 5,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Cody Field Office,WY_CodyFO,No,,,lshank,2/23/2024 10:00:38 PM,adam.scheirer,7/23/2024 5:27:21 PM,cb981dac-ab9f-4bca-93a1-aacc084a0391,WY,,-108.684877913,44.3388090120001
3802,3,CO-TR-88441,Shell Creek,CodyFO-Targeted,Targeted,44.521918,-107.987911,Steven Clark,2/23/2024 5:45:59 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"From BLM: Reason Selected: Land health assessment; Temporal Constraints: None; Can it be moved: Yes. Directions:  From Rimrock Roack continue north onto Count Rd 27 at (44.50726, -108.04722).  Continue for 1 mi and turn right at T onto County Ln 33.  Park after 2.3 mi near (44.52486, -108.00087).  Hike 0.8 mi to site avoiding private land.  ",,,Lander Trip 1,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Cody Field Office,WY_CodyFO,No,,,lshank,2/23/2024 10:00:38 PM,adam.scheirer,5/28/2024 5:49:12 PM,2588e50a-20e4-479b-9136-f00f4b6c75f0,WY,,-107.987911265,44.521918183
3803,4,CO-TR-74019,Horse Creek,CodyFO-Targeted,Targeted,44.616538,-107.759457,Steven Clark,2/23/2024 5:52:33 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"Should have water through season.  From BLM: Reason Selected: Land health assessment; Temporal Constraints: None; Can it be moved: Yes.  Directions:  From hwy 14 turn North at (44.54093, -107.77783) onto Horse Creek Road. Follow for 3.9 mi and turn right at (44.57859, -107.77508). Turn left after 2.7 mi at (44.59821, -107.73455) and stay straight after 1 mi.   Turn right at (44.60666, -107.75204) and park after 0.4 mi before stream crossing.  Hike 0.7 mi up Horse Creek Drainage to site. Road looks rough at points hike as needed.  ",,,Lander Trip 5,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Cody Field Office,WY_CodyFO,No,,,lshank,2/23/2024 10:00:38 PM,adam.scheirer,7/23/2024 5:36:16 PM,da829cdc-4640-4272-bcd1-eb06cedc6d08,WY,,-107.759456794,44.6165378330001
3804,5,CO-TR-67359, ,CodyFO-Targeted,Targeted,44.664864,-107.805714,Steven Clark,2/23/2024 6:00:40 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"Should have water through season.  From BLM: Reason Selected: Land health assessment; Temporal Constraints: none; Can it be moved: yes. Directions:  From L32 head North on Beaver Creek Road at (44.53153, -107.84298). Stay on Beaver Creek Road for 6 mi. Stay left at (44.60158, -107.83198).  Stay on Beaver Creek Road for 3 mi and turn right onto Beaver Creek Road at (44.63484, -107.86295). Follow for 2.3 mi and stay straight at (44.66247, -107.84477).  After 1.6 mi turn left (44.67165, -107.81790) and park after 0.5 mi. Hike 1.1 mi down to site.  Road may get rough and more hiking may be required. ",,,Lander Trip 5,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Cody Field Office,WY_CodyFO,No,,,lshank,2/23/2024 10:00:38 PM,adam.scheirer,7/23/2024 5:38:24 PM,39001380-bc82-4724-b781-6a709bd49202,WY,,-107.805714172,44.6648639630001
3805,6,CO-TR-92461,Crystal Creek,CodyFO-Targeted,Targeted,44.686916,-108.067171,Steven Clark,2/23/2024 6:09:46 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"Should have water through season.  From BLM: Reason Selected: Land health assessment; Temporal Constraints: none; Can it be moved: yes.  Directions:  From Hwy 14A head south onto Crystal Creek Road at (44.82207, -108.14075). Continue on Crystal Creek Road for 14 mi and park near site (44.68737, -108.06936)  Be sure to follow these directions and try to access on weekend to avoid heavy mining traffic.  ",,,Lander Trip 1,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Cody Field Office,WY_CodyFO,No,,,lshank,2/23/2024 10:00:38 PM,adam.scheirer,5/28/2024 5:48:49 PM,ed5020ae-ce38-4224-bf99-473bb785b283,WY,,-108.067170542,44.6869162410001
3806,7,CO-TR-45601,Crystal Creek,CodyFO-Targeted,Targeted,44.712258,-108.051533,Steven Clark,2/23/2024 6:11:02 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"Should have water through season.  From BLM: Reason Selected: Land health assessment; Temporal Constraints: none; Can it be moved: yes. Directions:  From Hwy 14A head south onto Crystal Creek Road at (44.82207, -108.14075). Continue on Crystal Creek Road for 17.6 mi.  Turn Left at (44.64116, -108.05880) and continue for 4.2 mi.  Turn left at (44.68725, -108.01477). Continue for another 4 mi and turn right at (44.70676, -108.06577). May be private property sign here but BLM has confirmed road is public. Continue up drainage for 0.9 mi and park near site.   Be sure to follow these directions and try to access on weekend to avoid heavy mining traffic.  ",,,Lander Trip 1,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Cody Field Office,WY_CodyFO,No,,,lshank,2/23/2024 10:00:38 PM,adam.scheirer,5/28/2024 5:53:30 PM,dc50e878-519d-4951-80e8-5242a8ea3571,WY,,-108.051533263,44.712257788
3807,8,CO-TR-33842, ,CodyFO-Targeted,Targeted,44.773244,-107.939361,Steven Clark,2/23/2024 6:12:04 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"Should have water fairly late into season.  From BLM: Reason Selected: Land health assessment; Temporal Constraints: none; Can it be moved: yes. Directions: Directions: From Hwy 14A head south onto Crystal Creek Road at (44.82207, -108.14075). Continue on Crystal Creek Road for 17.6 mi.  Turn Left at (44.64116, -108.05880). Stay right at bend and continue straight after 4.2 mi. After 6.1 mi stay left at fork near (44.75507, -107.94680). Follow road down for 1 mi to site. Hike down Crystal Creek drainage and up site drainage for 1.3 mi. Be sure to follow these directions and try to access on weekend to avoid heavy mining traffic.  ",,,Lander Trip 1,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Cody Field Office,WY_CodyFO,No,,,lshank,2/23/2024 10:00:38 PM,adam.scheirer,5/28/2024 5:56:00 PM,c3040b37-b8d2-41e6-b24e-37016f1a8e27,WY,,-107.9393606,44.7732439850001
3808,9,CO-TR-61049,Bear Creek,CodyFO-Targeted,Targeted,44.717549,-107.925558,Steven Clark,2/23/2024 6:13:12 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"Should have water through season.  From BLM: Reason Selected: Land health assessment; Temporal Constraints: none; Can it be moved: yes. Directions:  From L32 head North on Beaver Creek Road at (44.53153, -107.84298). Stay on Beaver Creek Road for 6 mi. Stay left at (44.60158, -107.83198).  Stay on Beaver Creek road for 3 mi and turn left onto Bear Creek Road at (44.63484, -107.86295). After 6.4 mi follow road past home and continue up drainage for 1.7 mi to site.",Acesss granted from Al Webster.  Gate code is 1987.  Call before to remind him you’ll be there. (805) 235-7664,,Lander Trip 5,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Cody Field Office,WY_CodyFO,No,,,lshank,2/23/2024 10:00:38 PM,mkrott@blm.gov_BLM_EGIS,9/4/2024 3:08:58 PM,187d2856-07bc-4dbe-bab2-3c388e45c4c6,WY,,-107.925557952,44.7175489050001
3809,10,CO-TR-76514,Bear Creek,CodyFO-Targeted,Targeted,44.730287,-107.903934,Steven Clark,2/23/2024 6:13:50 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"Should have water through season.  From BLM: Reason Selected: Land health assessment; Temporal Constraints: none; Can it be moved: yes. Directions:  From L32 head North on Beaver Creek Road at (44.53153, -107.84298). Stay on Beaver Creek Road for 6 mi. Stay left at (44.60158, -107.83198).  Stay on Beaver Creek road for 3 mi and turn left onto Bear Creek Road at (44.63484, -107.86295). After 6.4 mi follow road past home and continue up drainage for 3.2 mi to site.",Acesss granted from Al Webster.  Gate code is 1987.  Call before to remind him you’ll be there. (805) 235-7664,,Lander Trip 5,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Cody Field Office,WY_CodyFO,No,,,lshank,2/23/2024 10:00:38 PM,mkrott@blm.gov_BLM_EGIS,9/4/2024 3:09:28 PM,5f08941e-9ab2-4a6c-be0f-441bfffe0087,WY,,-107.903933983,44.7302867710001
3810,11,CO-TR-21107,Bear Creek,CodyFO-Targeted,Targeted,44.74527,-107.890587,Steven Clark,2/23/2024 6:15:16 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Land health assessment; Temporal Constraints: none; Can it be moved: yes. Directions:  From L32 head North on Beaver Creek Road at (44.53153, -107.84298). Stay on Beaver Creek Road for 6 mi. Stay left at (44.60158, -107.83198).  Stay on Beaver Creek road for 3 mi and turn left onto Bear Creek Road at (44.63484, -107.86295). After 6.4 mi follow road past home and continue up drainage for 4.5 mi to site. ",,,Lander Trip 5,Backup site,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Cody Field Office,WY_CodyFO,No,,,lshank,2/23/2024 10:00:38 PM,adam.scheirer,7/23/2024 5:44:33 PM,2c0d875a-385c-4660-8600-1bd5afde3495,WY,,-107.890587311,44.7452698020001
3811,12,CO-TR-23433,Crystal Creek,CodyFO-Targeted,Targeted,44.761693,-107.933717,Steven Clark,2/23/2024 6:16:49 PM,No,,,Oversample,,,,No advice requested,"Should have water through season.  From BLM: Reason Selected: Land health assessment; Temporal Constraints: none; Can it be moved: yes. Directions: From Hwy 14A head south onto Crystal Creek Road at (44.82207, -108.14075). Continue on Crystal Creek Road for 17.6 mi.  Turn Left at (44.64116, -108.05880). Stay right at bend and continue straight after 4.2 mi. After 6.1 mi stay left at fork near (44.75507, -107.94680). Follow road down for 1 mi to site. Be sure to follow these directions and try to access on weekend to avoid heavy mining traffic.  ",,,Lander Trip 5,Backup site,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Cody Field Office,WY_CodyFO,No,,,lshank,2/23/2024 10:00:38 PM,adam.scheirer,7/12/2024 6:09:45 PM,6c8e334a-4fdc-4009-87ef-64cde7acdaab,WY,,-107.933717232,44.7616925630001
3812,13,CO-TR-89070,Rawhide Creek,CodyFO-Targeted,Targeted,44.162165,-109.095183,Steven Clark,2/23/2024 6:18:10 PM,No,,,Oversample,,,,No advice requested,"Should have water through season. From BLM: Reason Selected: Land health assessment; Temporal Constraints: none; Can it be moved: yes, but contact Steve Clark. It needs to be located within designated pasture fence. Directions: Park off Rd 5wt before private property gate at (44.14621, -109.09816).  Hike 1.1 mi to site. Be aware BLM mentioned being grizzly bear country and bring bear spray.  ",,,Lander Trip 5,Backup site,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Cody Field Office,WY_CodyFO,No,,,lshank,2/23/2024 10:00:38 PM,adam.scheirer,7/12/2024 6:10:02 PM,78fc56b0-bc4a-4a5e-b1be-312a73d9ec0e,WY,,-109.095183473,44.1621651310001
3813,1,LA-TR-54398,East Fork Dry Creek,LanderFO-Targeted,Targeted,43.360884,-107.881707,Steven Clark,2/23/2024 8:21:39 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Land Health Standards; Temporal Constraints: no; Can it be moved: yes. Directions:  From Badwater Road head north onto two track at (43.35295, -107.88822). Follow for 0.7 mi park and walk to site. ",,,Lander Trip 1,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Lander Field Office,WY_LanderFO,No,,,lshank,2/23/2024 10:00:38 PM,adam.scheirer,5/28/2024 5:58:09 PM,5f1acb39-983d-4038-ade1-6f57c349b2dc,WY,,-107.881706517,43.3608840360001
3814,2,LA-TR-57596,Conant Creek,LanderFO-Targeted,Targeted,43.024955,-107.969774,Steven Clark,2/23/2024 8:28:21 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Land Health Standards; Temporal Constraints: no; Can it be moved: yes. Directions:  From Hwy 136 head north at (42.96890, -107.98068).  Navigate web of two tracks for about 4.5 mi to site.  Difficult to tell roads with best conditions but many options.  Use best judgement and hike as needed.  ",,,Lander Trip 2,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Lander Field Office,WY_LanderFO,No,,,lshank,2/23/2024 10:00:38 PM,adam.scheirer,6/6/2024 5:56:13 PM,dee62a12-f130-4144-b449-146e9924e5e5,WY,,-107.969774168,43.024954639
3815,3,LA-TR-27279, ,LanderFO-Targeted,Targeted,42.635766,-108.608884,Steven Clark,2/23/2024 8:32:52 PM,No,,,Not sampled- BLM approved,Nontarget- Dry always during sample season or ephemeral,Field visit 6/4/24,,No advice requested,"No evidence of water in any recent year- field visit 6/4/24.Reason Selected: Land Health Standards; Temporal Constraints: no; Can it be moved: yes. Directions: Park off Hwy 28 near (42.63559, -108.60784) and walk to site.  ",,,Lander Trip 2,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Lander Field Office,WY_LanderFO,No,,,lshank,2/23/2024 10:00:38 PM,mkrott@blm.gov_BLM_EGIS,11/7/2024 9:52:16 PM,9d3157d6-a02e-41ce-8ab8-2324741b96bf,WY,,-108.608884226,42.6357658150001
3816,4,LA-TR-59220,Beaver Creek,LanderFO-Targeted,Targeted,42.51843,-108.602962,Steven Clark,2/23/2024 8:35:51 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Land Health Standards; Temporal Constraints: no; Can it be moved: yes. Directions:  From Fort Stambaugh Loop head eat at (42.52480, -108.66118).  Follow two track along ridgeline for 2.7 mi. Park and hike 0.5 mi to site.  Maybe able to dive further but best to hike.  Looks to be impacted by beavers, may have to move point.  ",,,Lander Trip 2,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Lander Field Office,WY_LanderFO,No,,,lshank,2/23/2024 10:00:38 PM,adam.scheirer,6/7/2024 5:38:25 PM,dd0f6d52-a207-4c43-b76e-37337260576d,WY,,-108.602961909,42.518429617
3817,5,LA-TR-74507,Little Beaver Creek,LanderFO-Targeted,Targeted,42.502976,-108.623728,Steven Clark,2/23/2024 8:36:44 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Land Health Standards; Temporal Constraints: no; Can it be moved: yes. Directions:  From Hudson-Atlantic City Road head north at (42.49558, -108.63387).  Make the first right then stay left.  Continue for 0.7 mi and park at creek crossing and hike 0.5 mi drainage to site. May be drivable but best to hike.  ",,,Lander Trip 2,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Lander Field Office,WY_LanderFO,No,,,lshank,2/23/2024 10:00:38 PM,adam.scheirer,6/7/2024 5:39:10 PM,50f7bea1-90ef-4658-9437-ef791a899e7f,WY,,-108.623727571,42.5029758740001
3818,6,LA-TR-40834,Beaver Creek,LanderFO-Targeted,Targeted,42.518485,-108.514642,Steven Clark,2/23/2024 8:37:49 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Land Health Standards; Temporal Constraints: no; Can it be moved: yes. Should have water through season. Site previously sampled July 2023 just upstream. Directions: From Hwy 287 take Twin Creeks south until (42.54021, -108.42743).  Head west onto winding two track for 2 mi and turn right at (42.53610, -108.46558).  After 0.5 mi turn left at (). Turn left after 2.4 mi at (42.52644, -108.50236) and park after 0.8 mi.  Hike looks steep but short. I suggest hiking down drainage at (42.52147, -108.51872).  Previous crew mentioned roads being undrivable when wet use caution.",,,Lander Trip 2,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Lander Field Office,WY_LanderFO,No,,,lshank,2/23/2024 10:00:38 PM,adam.scheirer,6/10/2024 9:07:33 PM,56794471-ea88-490f-b4b7-25104d6363f4,WY,,-108.514642131,42.5184849720001
3819,7,LA-TR-45156,Sweetwater River,LanderFO-Targeted,Targeted,42.444108,-108.414145,Steven Clark,2/23/2024 8:39:52 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"May have side channel to the north but looks more like disconnected beaver impacts. Investigate before sampling. From BLM: Reason Selected: Land Health Standards; Temporal Constraints: no; Can it be moved: yes.  Directions: From Hwy 287 take Atlantic City Road/ Prairie Breeze Road to (42.47555, -108.46184). Head SE onto two track. After 2.1 mi stay straight toward impoundment and make the first right at (42.45218, -108.44450). Park after 1.8 mi on ridge and hike 2.0 mi down drainage to site.  Looks steep but manageable.   ",,,Lander Trip 4,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Lander Field Office,WY_LanderFO,No,,,lshank,2/23/2024 10:00:38 PM,adam.scheirer,7/8/2024 4:30:57 PM,2d3cce02-d16e-402d-884f-b8cb41bc3d21,WY,,-108.414145123,42.444107547
3820,8,LA-TR-27536,Sweetwater River,LanderFO-Targeted,Targeted,42.427709,-108.433618,Steven Clark,2/23/2024 8:40:44 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"From BLM: Reason Selected: Effectiveness monitoring. Intent is for mid point of reach to be centered roughly on confluence with Willow Creek tributary; Temporal Constraints: no; Can it be moved: Yes, but discuss with Steve Clark.  Directions: From Hwy 287 take Atlantic City Road/ Prairie Breeze Road to (42.47555, -108.46184). Head SE onto two track. After 2.1 mi stay straight toward impoundment and make the first right at (42.45218, -108.44450). Park after 1.8 mi on ridge and hike 0.5 down drainage to site.  Looks steep but manageable.   ",,,Lander Trip 4,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Lander Field Office,WY_LanderFO,No,,,lshank,2/23/2024 10:00:38 PM,adam.scheirer,7/8/2024 4:25:02 PM,a6dcc44e-ae6c-46b1-8e2d-8b84bfbbeb2f,WY,,-108.43361796,42.4277088920001
3821,9,LA-TR-15852,Cooper Creek,LanderFO-Targeted,Targeted,42.407205,-107.605316,Steven Clark,2/23/2024 8:56:50 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,"Reason Selected: Land health standards; Temporal Constraints: no; Can it be moved: yes, but contact Steve Clark if so. Looks like it could dry up later in the season.  Sample early if needed. Directions: From Hwy 287 head SW at (42.44329, -107.53439).  Continue for 3.5 mi on main road and turn right onto two track at (42.40925, -107.58583).  Follow for 1 mi and park near site.  Road looks rough, hike as needed. ",,,Lander Trip 7,,Yes,No,Yes,Yes,,No,Yes,No,No,,,,,WY,Wind River Bighorn Basin District,Lander Field Office,WY_LanderFO,No,,,lshank,2/23/2024 10:00:38 PM,adam.scheirer,8/20/2024 8:30:51 PM,a87dddd5-d008-4e8f-bfeb-939df0aeddcb,WY,,-107.605316278,42.407204538
