OBJECTID,PlotID,Project,FieldEvalDate,VisitType,StaticEvaluationID,GlobalID,created_user,created_date,last_edited_user,last_edited_date,x,y
911,AK-CYFO-RW-22500,AK_CentralYukonFO_2024,7/25/2024 5:24:32 PM,Permanent Rejection,AK-CYFO-RW-22500_2024-07-25,b704cbcc-923d-46cb-aaec-68af38c153ee,sives5,7/25/2024 5:24:35 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:13:41 PM,-150.738957299596,65.4783279699923
912,AK-CYFO-RW-22523,AK_CentralYukonFO_2024,7/25/2024 5:36:06 PM,Temporary Rejection,AK-CYFO-RW-22523_2024-07-25,2c8714db-67d3-4e8b-8bcd-96aaa73b1284,sives5,7/25/2024 5:36:14 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:13:42 PM,-151.358957036463,65.5901937274261
913,AK-CYFO-RW-22636,AK_CentralYukonFO_2024,7/25/2024 6:41:16 PM,AK Full Sample Visit,AK-CYFO-RW-22636_2024-07-25,42d7ae09-5a6b-4a79-b3e5-2973c2577d42,sives5,7/25/2024 6:41:27 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:13:44 PM,-152.40162079977,65.4159594898998
914,AK-CYFO-RW-22475,AK_CentralYukonFO_2024,7/17/2024 5:36:41 PM,AK Full Sample Visit,AK-CYFO-RW-22475_2024-07-17,6cd585e2-a809-4328-afce-0b36be14cd48,rmcnown,7/17/2024 5:36:43 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:13:46 PM,-151.966968199806,65.5127641200131
915,AK-CYFO-RW-22529,AK_CentralYukonFO_2024,7/17/2024 11:47:09 PM,AK Full Sample Visit,AK-CYFO-RW-22529_2024-07-17,0f12cf99-82fd-48a7-8dbd-1324806e42a7,rmcnown,7/17/2024 11:47:27 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:13:47 PM,-151.896996899682,65.37778134983
916,AK-CYFO-RW-22483,AK_CentralYukonFO_2024,7/18/2024 6:09:55 PM,AK Full Sample Visit,AK-CYFO-RW-22483_2024-07-18,271a8027-3b26-4d24-96e5-ab0508e71b17,rmcnown,7/18/2024 6:10:00 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:13:49 PM,-152.989066400123,65.6658846001597
917,AK-CYFO-RW-22505,AK_CentralYukonFO_2024,7/19/2024 5:32:30 PM,AK Full Sample Visit,AK-CYFO-RW-22505_2024-07-19,68eb50fa-2f40-4849-aa3a-8d5613886e9d,rmcnown,7/19/2024 5:32:35 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:13:52 PM,-151.715707799667,65.77956683006
918,AK-CYFO-RW-22510,AK_CentralYukonFO_2024,7/20/2024 6:52:54 PM,AK Full Sample Visit,AK-CYFO-RW-22510_2024-07-20,d9d1dce3-f572-47a9-a6a5-e53167054da6,rmcnown,7/20/2024 6:53:26 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:13:54 PM,-152.630164099948,65.9402257501302
919,AK-CYFO-RW-22522,AK_CentralYukonFO_2024,7/21/2024 6:12:15 PM,AK Full Sample Visit,AK-CYFO-RW-22522_2024-07-21,c11cb8d0-0900-4145-90d3-a35564dca49c,rmcnown,7/21/2024 6:12:17 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:13:56 PM,-153.713770299908,65.6500995499131
920,AK-CYFO-RW-22478,AK_CentralYukonFO_2024,7/22/2024 5:03:04 PM,AK Full Sample Visit,AK-CYFO-RW-22478_2024-07-22,d65466ff-470e-4828-a23b-d5684665e8b9,rmcnown,7/22/2024 5:03:11 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:13:57 PM,-153.269407899869,65.6723185301843
921,AK-CYFO-RW-22632,AK_CentralYukonFO_2024,7/22/2024 10:52:57 PM,AK Full Sample Visit,AK-CYFO-RW-22632_2024-07-22,bc866b7e-82bf-4aa4-9f84-c46341276713,rmcnown,7/22/2024 10:53:24 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:00 PM,-152.708789299701,65.6589446300043
922,AK-CYFO-RW-22515,AK_CentralYukonFO_2024,7/23/2024 6:15:11 PM,AK Full Sample Visit,AK-CYFO-RW-22515_2024-07-23,2f5ce6b3-61d5-4d43-af61-35b9aefed3b0,rmcnown,7/23/2024 6:15:22 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:02 PM,-152.268417400309,65.717680859839
923,AK-CYFO-RW-22615,AK_CentralYukonFO_2024,7/24/2024 4:53:06 PM,AK Full Sample Visit,AK-CYFO-RW-22615_2024-07-24,3659fcdc-6382-4cad-89bc-314e9f958dbf,rmcnown,7/24/2024 4:53:14 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:03 PM,-151.618507000212,65.0073143900136
924,AK-CYFO-RW-22611,AK_CentralYukonFO_2024,7/25/2024 7:17:53 PM,AK Full Sample Visit,AK-CYFO-RW-22611_2024-07-25,1c7d463f-62a7-4247-8ab9-2a97c2df8ebc,rmcnown,7/25/2024 7:17:58 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:05 PM,-152.259175800364,64.6693925701246
925,AK-CYFO-RW-22523,AK_CentralYukonFO_2024,7/26/2024 6:19:13 PM,AK Full Sample Visit,AK-CYFO-RW-22523_2024-07-26,b5b040a1-48e8-402a-9abb-0470d0d376a4,rmcnown,7/26/2024 6:19:20 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:08 PM,-151.362234099602,65.5949952598929
926,AK-CYFO-RW-22487,AK_CentralYukonFO_2024,7/26/2024 10:50:42 PM,Permanent Rejection,AK-CYFO-RW-22487_2024-07-26,a14e5f2d-1051-46ce-8d21-a1332dad5f37,rmcnown,7/26/2024 10:51:06 PM,sives5,11/5/2024 7:00:54 PM,-152.472808999999,65.5508197399786
927,AK-CYFO-RW-22475,AK_CentralYukonFO_2024,7/17/2024 5:35:25 PM,AK Full Sample Visit,AK-CYFO-RW-22475_2024-07-17,0bdaeac4-dc7e-4713-810e-6720d9a7b2a1,nfried,7/17/2024 5:35:30 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:11 PM,-151.966968199806,65.5127641200131
928,AK-CYFO-RW-22529,AK_CentralYukonFO_2024,7/18/2024 12:09:37 AM,AK Full Sample Visit,AK-CYFO-RW-22529_2024-07-17,a3c1305a-e305-40d0-9b79-528d12aff9f9,nfried,7/18/2024 12:09:43 AM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:13 PM,-151.896996899682,65.37778134983
929,AK-CYFO-RW-22483,AK_CentralYukonFO_2024,7/18/2024 6:10:51 PM,AK Full Sample Visit,AK-CYFO-RW-22483_2024-07-18,e925d834-e956-4251-9735-a24810ec423b,nfried,7/18/2024 6:10:57 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:15 PM,-152.989066400123,65.6658846001597
930,AK-CYFO-RW-22505, ,7/19/2024 5:28:38 PM,Full Sample Visit,AK-CYFO-RW-22505_2024-07-19,c5b590b1-2d92-4d3d-9d72-82c0995f4767,nfried,7/19/2024 5:29:32 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:17 PM,-151.715707799667,65.77956683006
931,AK-CYFO-RW-22510, ,7/20/2024 6:58:52 PM,AK Full Sample Visit,AK-CYFO-RW-22510_2024-07-20,bd094808-6d6e-4116-adcc-c85011e74b8d,nfried,7/20/2024 6:59:16 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:19 PM,-152.630164099948,65.9402257501302
932,AK-CYFO-RW-22522,AK_CentralYukonFO_2024,7/21/2024 6:07:40 PM,AK Full Sample Visit,AK-CYFO-RW-22522_2024-07-21,23cfeed6-627f-424f-bc1c-d31d4d446367,nfried,7/21/2024 6:07:42 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:21 PM,-153.713770299908,65.6500995499131
933,AK-CYFO-RW-22478,AK_CentralYukonFO_2024,7/22/2024 5:10:46 PM,AK Full Sample Visit,AK-CYFO-RW-22478_2024-07-22,665bd63e-c9ff-4b68-92cf-bad50465ca91,nfried,7/22/2024 5:10:49 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:22 PM,-153.269407899869,65.6723185301843
934,AK-CYFO-RW-22632,AK_CentralYukonFO_2024,7/22/2024 10:50:46 PM,AK Full Sample Visit,AK-CYFO-RW-22632_2024-07-22,51c30db8-224c-4435-b9ca-0b4221b151a5,nfried,7/22/2024 10:52:21 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:24 PM,-152.708789299701,65.6589446300043
935,AK-CYFO-RW-22515,AK_CentralYukonFO_2024,7/23/2024 6:15:58 PM,AK Full Sample Visit,AK-CYFO-RW-22515_2024-07-23,643cd9c3-7653-41bb-8ceb-69259e1f37e4,nfried,7/23/2024 6:16:14 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:26 PM,-152.268417400309,65.717680859839
936,AK-CYFO-RW-22615,AK_CentralYukonFO_2024,7/24/2024 4:54:45 PM,AK Full Sample Visit,AK-CYFO-RW-22615_2024-07-24,5dae2574-ed9e-4c8a-8cb0-e1ec46486a38,nfried,7/24/2024 4:54:49 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:28 PM,-151.618507000212,65.0073143900136
937,AK-CYFO-RW-22611,AK_CentralYukonFO_2024,7/25/2024 7:27:54 PM,AK Full Sample Visit,AK-CYFO-RW-22611_2024-07-25,f9c35d38-f1f2-4c0f-906e-508b0a97a8df,nfried,7/25/2024 7:28:09 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:30 PM,-152.259175800364,64.6693925701246
938,AK-CYFO-RW-22523,AK_CentralYukonFO_2024,7/26/2024 6:34:05 PM,AK Full Sample Visit,AK-CYFO-RW-22523_2024-07-26,1e0a5b51-0f3e-4026-8713-0f6d3e60b897,nfried,7/26/2024 6:34:08 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:31 PM,-151.362234099602,65.5949952598929
939,AK-ATD-RW-23564,AK_ArcticDO_2024,7/29/2024 11:37:00 PM,Calibration Visit,AK-ATD-RW-23564_2024-07-29,c7d2d1b6-0094-4d46-91aa-c594b5648774,hsavage@blm.gov_BLM_EGIS,7/29/2024 11:37:33 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:33 PM,-153.082991704897,70.0030994793829
940,CA-APFO-TW-24039,CA_ApplegateEagleLakeFO_2024,7/25/2024 4:33:50 PM,Full Sample Visit,CA-APFO-TW-24039_2024-07-25,2db3e628-c32c-4c10-8aba-c3bfca3415fb,ntshaw19996,7/25/2024 4:33:59 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:35 PM,-119.897829000009,41.2779585001687
941,CA-APFO-TW-23095,CA_ApplegateEagleLakeFO_2024,7/26/2024 3:13:39 PM,Full Sample Visit,CA-APFO-TW-23095_2024-07-26,ddf789f3-1193-4c91-a44d-92d628cfc351,ntshaw19996,7/26/2024 3:13:46 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:36 PM,-119.898154700385,41.277910339861
942,CA-APFO-TW-23094,CA_ApplegateEagleLakeFO_2024,7/26/2024 8:17:54 PM,Full Sample Visit,CA-APFO-TW-23094_2024-07-26,8ab2672e-c027-4b73-9a79-4ad1509006f6,ntshaw19996,7/26/2024 8:18:16 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:38 PM,-119.9071407997,41.2984428196744
943,CA-APFO-TW-24035,CA_ApplegateEagleLakeFO_2024,7/27/2024 7:52:14 PM,Full Sample Visit,CA-APFO-TW-24035_2024-07-27,bf0db688-8bc8-432b-86a7-5afa446d5528,ntshaw19996,7/27/2024 7:52:18 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:40 PM,-119.872610000353,41.3268416997153
944,UT-WDD-TW-24070,UT_WestDesertDO_2024,7/30/2024 9:20:09 PM,Full Sample Visit,UT-WDD-TW-24070_2024-07-30,5d22efff-8840-4d74-acff-6ddfa524a01f,turnertaylor99,7/30/2024 9:21:26 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:42 PM,-111.220561000339,41.7626330001658
945,AK-ATD-RW-23561,AK_ArcticDO_2024,7/30/2024 6:33:46 PM,AK Full Sample Visit,AK-ATD-RW-23561_2024-07-30,170d8650-71bd-43bb-8c7f-44f8917c2297,hsavage@blm.gov_BLM_EGIS,7/30/2024 6:34:00 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:44 PM,-151.739935393422,70.1561676083451
946,CA-CCAD-TW-24015,CA_CentralDO_2024,7/26/2024 5:59:23 PM,Full Sample Visit,CA-CCAD-TW-24015_2024-07-26,9bd00b4b-c87f-42a3-9a3c-1ccf3058d377,mheine7,7/26/2024 5:59:26 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:45 PM,-119.087123238988,38.1855264429043
947,CA-CCAD-TW-24016,CA_CentralDO_2024,7/27/2024 8:35:24 PM,Full Sample Visit,CA-CCAD-TW-24016_2024-07-27,56285910-5e1d-42d6-bcdb-224ab3310091,mheine7,7/27/2024 8:36:34 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:47 PM,-119.08840432911,38.184836777787
948,CA-CCAD-TW-24098,CA_CentralDO_2024,7/28/2024 5:03:05 PM,Full Sample Visit,CA-CCAD-TW-24098_2024-07-28,54f1e072-6cdc-4593-b3c8-550ab401c498,mheine7,7/28/2024 5:03:13 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:48 PM,-119.035119813005,38.3041618808788
949,CA-CCAD-TW-24014,CA_CentralDO_2024,7/29/2024 5:36:15 PM,Full Sample Visit,CA-CCAD-TW-24014_2024-07-29,521c8add-f6ef-4903-ad6d-bd27b9c92731,mheine7,7/29/2024 5:36:35 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:50 PM,-119.042787861914,38.1768330690951
950,CA-CCAD-TW-24015,CA_CentralDO_2024,7/26/2024 7:01:53 PM,Full Sample Visit,CA-CCAD-TW-24015_2024-07-26,f0a0ea7b-dfc2-4b82-8266-dce199c76d99,king.b55638,7/26/2024 7:01:59 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:52 PM,-119.087123238988,38.1855264429043
951,CA-CCAD-TW-24016,CA_CentralDO_2024,7/27/2024 5:55:44 PM,Full Sample Visit,CA-CCAD-TW-24016_2024-07-27,6fd01050-8f89-48d1-bf8c-5fac1fbf28ef,king.b55638,7/27/2024 5:55:49 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:54 PM,-119.08840432911,38.184836777787
952,CA-CCAD-TW-24098,CA_CentralDO_2024,7/28/2024 5:28:33 PM,Full Sample Visit,CA-CCAD-TW-24098_2024-07-28,e5c27a01-0a79-41d0-a175-b255417f0d53,king.b55638,7/28/2024 5:28:37 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:56 PM,-119.035119813005,38.3041618808788
953,CA-CCAD-TW-24014,CA_CentralDO_2024,7/29/2024 5:11:33 PM,Full Sample Visit,CA-CCAD-TW-24014_2024-07-29,159d6fa2-10ca-44cc-a4ab-affae5481176,king.b55638,7/29/2024 5:11:56 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:14:58 PM,-119.042787861914,38.1768330690951
954,CA-APFO-TW-22083,CA_ApplegateEagleLakeFO_2024,7/26/2024 6:06:52 PM,Full Sample Visit,CA-APFO-TW-22083_2024-07-26,284aedfe-d90c-4089-bb6e-82e929fbdf9f,ahoeft4,7/26/2024 6:06:56 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:00 PM,-119.927834923286,40.8771475216926
955,CA-APFO-TW-23101,CA_ApplegateEagleLakeFO_2024,7/27/2024 5:08:57 PM,Full Sample Visit,CA-APFO-TW-23101_2024-07-27,3ffb843a-8b00-44b3-962a-4ac3ace0d71d,ahoeft4,7/27/2024 5:09:03 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:02 PM,-119.927171200344,40.8755803602634
956,CA-CCAD-TW-23047,CA_CentralDO_2024,7/11/2024 5:39:03 PM,Full Sample Visit,CA-CCAD-TW-23047_2024-07-11,4e0573b5-7d22-437f-be86-e7d53edd19a0,mheine7,7/11/2024 5:39:06 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:04 PM,-122.483461899952,39.0726829801482
957,CA-CCAD-TW-24002,CA_CentralDO_2024,7/11/2024 8:56:27 PM,Permanent Rejection,CA-CCAD-TW-24002_2024-07-11,ca02171d-2dc2-4bed-84bc-67ecaa0d6033,mheine7,7/11/2024 8:56:31 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:06 PM,-122.463127524688,39.0435419701239
958,CA-APFO-TW-22083,CA_ApplegateEagleLakeFO_2024,7/26/2024 6:05:09 PM,Full Sample Visit,CA-APFO-TW-22083_2024-07-26,7af5fd00-d2e9-4018-899c-527038e78620,jhernandez601,7/26/2024 6:05:19 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:08 PM,-119.927830199945,40.8771489399233
959,CA-APFO-TW-23101,CA_ApplegateEagleLakeFO_2024,7/27/2024 5:40:14 PM,Full Sample Visit,CA-APFO-TW-23101_2024-07-27,8b988d62-1e3e-4360-9cfe-a8a9f569e94c,jhernandez601,7/27/2024 5:40:21 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:09 PM,-119.927171200344,40.8755803602634
960,CA-ELFO-TW-24077,CA_ApplegateEagleLakeFO_2024,7/11/2024 3:29:49 PM,Calibration Visit,CA-ELFO-TW-24077_2024-07-11,04e078b7-6567-4bc6-b11b-62a487fa4160,tgaffney4,7/11/2024 3:29:53 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:11 PM,-120.024766999809,40.791758800219
961,CA-ELFO-TW-24077,CA_ApplegateEagleLakeFO_2024,7/11/2024 6:13:14 PM,Full Sample Visit,CA-ELFO-TW-24077_2024-07-11,c86ef4db-85ea-4910-a63e-cedd323a56fe,tgaffney4,7/11/2024 6:13:16 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:13 PM,-120.024768777575,40.7917497296627
962,CA-ELFO-TW-24048,CA_ApplegateEagleLakeFO_2024,7/12/2024 4:46:09 PM,Full Sample Visit,CA-ELFO-TW-24048_2024-07-12,c288b23f-1ad6-445f-822a-4636cf601e13,tgaffney4,7/12/2024 4:46:13 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:14 PM,-120.135033099775,40.8196183996641
963,CA-APFO-TW-24039,CA_ApplegateEagleLakeFO_2024,7/25/2024 3:37:16 PM,Full Sample Visit,CA-APFO-TW-24039_2024-07-25,4b50d8e8-6135-4ac2-8e00-489e5d435c7e,tgaffney4,7/25/2024 3:37:18 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:16 PM,-119.897828605649,41.2779585042193
964,CA-APFO-TW-23095,CA_ApplegateEagleLakeFO_2024,7/26/2024 4:11:06 PM,Full Sample Visit,CA-APFO-TW-23095_2024-07-26,ad4b5bfb-1422-4330-b976-3ce64679b645,tgaffney4,7/26/2024 4:11:08 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:18 PM,-119.898154700385,41.277910339861
965,CA-APFO-TW-23094,CA_ApplegateEagleLakeFO_2024,7/26/2024 8:18:25 PM,Full Sample Visit,CA-APFO-TW-23094_2024-07-26,be574cd2-0088-47b4-bfda-feb4645d8607,tgaffney4,7/26/2024 8:18:28 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:19 PM,-119.9071407997,41.2984428196744
966,CA-APFO-TW-24035,CA_ApplegateEagleLakeFO_2024,7/27/2024 7:09:57 PM,Full Sample Visit,CA-APFO-TW-24035_2024-07-27,333fecb6-8f83-4096-8337-7ea28c3bc3a3,tgaffney4,7/27/2024 7:10:07 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:21 PM,-119.872610000353,41.3268416997153
967,AK-ATD-RW-23562,AK_ArcticDO_2024,7/31/2024 5:57:55 PM,AK Full Sample Visit,AK-ATD-RW-23562_2024-07-31,2b3865b8-f40f-4e58-9b75-ae9b0f04891e,hsavage@blm.gov_BLM_EGIS,7/31/2024 5:58:15 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:23 PM,-151.681963142974,70.1615899187426
968,AK-ATD-RW-23563,AK_ArcticDO_2024,8/1/2024 5:27:25 PM,AK Full Sample Visit,AK-ATD-RW-23563_2024-08-01,5cb046a8-48b8-4dea-a4a9-9a5b3facbba5,hsavage@blm.gov_BLM_EGIS,8/1/2024 5:27:34 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:24 PM,-152.111104242701,70.1068548724497
969,UT-WDD-TW-24068,UT_WestDesertDO_2024,7/31/2024 8:00:00 PM,Full Sample Visit,UT-WDD-TW-24068_2024-07-31,34bf87c0-e2a0-42ed-92e3-237e94c70fc8,rachelakravitz,7/31/2024 8:05:06 PM,kmartin@blm.gov_BLM_EGIS,10/18/2024 8:21:21 PM,-111.173410000433,41.7679479998711
970,OR-NWOD-TW-24007,OR_PrinevilleDO_2024,7/31/2024 10:22:36 PM,Full Sample Visit,OR-NWOD-TW-24007_2024-07-31,46f67ebf-4d71-41b5-8c61-65526c4335f4,vaneaton,7/31/2024 10:22:44 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:27 PM,-121.406973800285,44.3837130000304
971,OR-NWOD-TW-24007,OR_PrinevilleDO_2024,7/31/2024 10:21:49 PM,Full Sample Visit,OR-NWOD-TW-24007_2024-07-31,631c6b25-cacd-4112-9db7-6f023871ae52,vaneaton,7/31/2024 10:21:56 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:29 PM,-121.406973800285,44.3837130000304
972,AK-GLFO-TW-24005,AK_GlennallenFO_2024,7/29/2024 7:30:28 PM,Calibration Visit,AK-GLFO-TW-24005_2024-07-29,ba37f0a6-4820-4a4f-b70a-e5fb89df6993,eglipscomb,7/29/2024 7:30:36 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:31 PM,-148.071334333628,63.2889946667388
973,AK-GLFO-TW-24005,AK_GlennallenFO_2024,7/29/2024 10:27:50 PM,AK Full Sample Visit,AK-GLFO-TW-24005_2024-07-29,e680613c-aba8-4858-a0e0-73f2d59bf8ad,eglipscomb,7/29/2024 10:28:00 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:33 PM,-148.071248499602,63.2887378333634
974,AK-GLFO-RW-24674,AK_GlennallenFO_2024,7/30/2024 7:50:27 PM,AK Full Sample Visit,AK-GLFO-RW-24674_2024-07-30,02374879-9159-43a7-b74f-bc69008414b7,eglipscomb,7/30/2024 7:50:32 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:34 PM,-147.536679166991,63.1463458332741
975,AK-GLFO-TW-24003,AK_GlennallenFO_2024,7/31/2024 7:58:21 PM,AK Full Sample Visit,AK-GLFO-TW-24003_2024-07-31,86da2bbe-6b62-4231-9859-541dff704057,eglipscomb,7/31/2024 7:58:34 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:36 PM,-145.521429499558,62.5183883332271
976,AK-GLFO-TW-24001,AK_GlennallenFO_2024,8/1/2024 6:06:36 PM,AK Full Sample Visit,AK-GLFO-TW-24001_2024-08-01,1a69ea8b-862c-4f96-9325-b7ca974b7331,eglipscomb,8/1/2024 6:06:58 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:38 PM,-145.287650000437,61.2671100001608
977,AK-GLFO-TW-24002,AK_GlennallenFO_2024,8/2/2024 6:11:40 PM,AK Full Sample Visit,AK-GLFO-TW-24002_2024-08-02,b190f9ca-4250-4990-806f-e8cdc53968d0,eglipscomb,8/2/2024 6:12:12 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:40 PM,-145.232289999631,61.5185699998284
978,AK-GLFO-TW-24005,AK_GlennallenFO_2024,7/29/2024 7:29:37 PM,Calibration Visit,AK-GLFO-TW-24005_2024-07-29,406a0172-7699-4f3c-a116-3d563482a436,eglipscomb,7/29/2024 7:30:38 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:41 PM,-148.0713121668,63.2890081668588
979,AK-GLFO-RW-24534,AK_GlennallenFO_2024,7/30/2024 7:07:20 PM,AK Full Sample Visit,AK-GLFO-RW-24534_2024-07-30,1dc9960f-fa31-4d0d-b547-45f140ffe7b5,eglipscomb,7/30/2024 7:07:34 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:43 PM,-147.453471692415,63.0636998109156
980,AK-GLFO-RW-24738,AK_GlennallenFO_2024,7/31/2024 6:00:33 PM,AK Full Sample Visit,AK-GLFO-RW-24738_2024-07-31,7c26de8c-ad7f-4ece-9a1b-ddf5d20c4722,eglipscomb,7/31/2024 6:00:43 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:45 PM,-145.719762270779,63.0656129741821
981,AK-GLFO-TW-24004,AK_GlennallenFO_2024,8/1/2024 5:54:21 PM,AK Full Sample Visit,AK-GLFO-TW-24004_2024-08-01,60a5a71c-bd74-4bb2-ad51-a12da035f5e8,eglipscomb,8/1/2024 5:55:11 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:46 PM,-145.504000000139,62.8847299998191
982,AK-GLFO-RW-24566,AK_GlennallenFO_2024,8/2/2024 5:57:06 PM,AK Full Sample Visit,AK-GLFO-RW-24566_2024-08-02,171f3998-0176-43c2-9e39-a5d8ec67cd4f,eglipscomb,8/2/2024 5:57:22 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:48 PM,-145.445711301963,62.7963469990237
983,UT-WDD-TW-24064,UT_WestDesertDO_2024,8/2/2024 6:55:58 PM,Full Sample Visit,UT-WDD-TW-24064_2024-08-02,6ef02619-396a-456b-bddd-83fff9f37bec,rachelakravitz,8/2/2024 6:56:03 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:50 PM,-111.26167699959,41.7145769998054
984,AK-GLFO-TW-24005,AK_GlennallenFO_2024,7/29/2024 7:30:12 PM,Calibration Visit,AK-GLFO-TW-24005_2024-07-29,540c78d6-f88c-4406-98f8-ce864b30e301,eglipscomb,7/29/2024 7:30:35 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:52 PM,-148.071235332995,63.2889918333844
985,AK-GLFO-RW-24534,AK_GlennallenFO_2024,7/30/2024 7:43:30 PM,AK Full Sample Visit,AK-GLFO-RW-24534_2024-07-30,f2397886-474b-44eb-8441-7b938f79fec7,eglipscomb,7/30/2024 7:43:41 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:54 PM,-147.453471692415,63.0636998109156
986,AK-GLFO-RW-24738,AK_GlennallenFO_2024,7/31/2024 5:58:45 PM,AK Full Sample Visit,AK-GLFO-RW-24738_2024-07-31,d154d678-eed2-4bc8-ac6b-a5f9d52a6212,eglipscomb,7/31/2024 5:58:48 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:56 PM,-145.719762270779,63.0656129741821
987,AK-GLFO-TW-24004,AK_GlennallenFO_2024,8/1/2024 5:53:11 PM,AK Full Sample Visit,AK-GLFO-TW-24004_2024-08-01,c23cf342-08bf-43ce-aaf2-40436ff34383,eglipscomb,8/1/2024 5:53:15 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:15:58 PM,-145.504000000139,62.8847299998191
