objectid,GlobalID,SpecRichDetailEvaluationID,RecKey,Select Plant Species,Was voucher specimen collected for this species?,Collection Number,UnknownCode,UnknownCodeKey,Species Abundance,ParentGlobalID,CreationDate,Creator,EditDate,Editor
597,abc57d85-cbd6-479d-85ae-6e644c32f21c,CA-CCAD-TW-23052_2024-05-06,,LASE,No,,,,1,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
598,96e9644a-bfc2-4446-a8a2-28d1285ea1eb,CA-CCAD-TW-23052_2024-05-06,,PISA2,No,,,,1,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
599,10c97d6d-68cc-43a5-8b52-7cdc4e911bb6,CA-CCAD-TW-23052_2024-05-06,,HEAR5,No,,,,2,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
600,8959cc5d-c1d4-4d7a-bac3-e7c546523516,CA-CCAD-TW-23052_2024-05-06,,QUDU4,No,,,,2,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
601,477f148f-b1fa-4417-a30d-f6bd1cf198dd,CA-CCAD-TW-23052_2024-05-06,,TODI,No,,,,1,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
602,37d4681c-c4d3-46a9-95ba-2d35ccf967fd,CA-CCAD-TW-23052_2024-05-06,,ERCA6,No,,,,1,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
603,fa5a1899-0339-456a-852b-d5bc15a73db5,CA-CCAD-TW-23052_2024-05-06,,ARVI4,No,,,,1,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
604,2c99bf2f-c925-4862-b7d9-0781b4dbcf46,CA-CCAD-TW-23052_2024-05-06,,GAPO,No,,,,1,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
605,f2a5e2c0-dff6-405e-add0-76bd22f14bd4,CA-CCAD-TW-23052_2024-05-06,,PHIM,No,,,,1,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
606,60f234cc-bde6-45f8-84c1-a6060ce3affc,CA-CCAD-TW-23052_2024-05-06,,PEMU,No,,,,1,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
607,6942558d-f037-4a10-8af6-4bd0b2df4bba,CA-CCAD-TW-23052_2024-05-06,,AGEX,No,,,,2,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
608,620e40ca-2d3f-4990-8c7c-cde797c57f37,CA-CCAD-TW-23052_2024-05-06,,LODA,No,,,,1,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
609,f0164c8b-9378-414c-819e-879c575e6c72,CA-CCAD-TW-23052_2024-05-06,,GISP3,No,,,,1,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
610,54ca5c6b-609d-46ab-b6e7-af2a9fdfec76,CA-CCAD-TW-23052_2024-05-06,,AFXXXX,No,01,AF_01,CA-CCAD-TW-23052_2024-05-06_AF_01,1,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
611,9a6dfbdc-ddbb-4e4e-a815-2517251d8a4f,CA-CCAD-TW-23052_2024-05-06,,DAPU3,No,,,,1,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
612,5b044f90-6297-4f42-a736-28c545147b8d,CA-CCAD-TW-23052_2024-05-06,,AMMEI2,No,,,,1,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
613,cbebeef4-a7fc-44f9-8dde-391c4d1cbbd6,CA-CCAD-TW-23052_2024-05-06,,ERLA6,No,,,,1,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
614,b5c7ea20-9999-4eb3-9b91-84adea8d158c,CA-CCAD-TW-23052_2024-05-06,,CAAT25,No,,,,1,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
615,5db37386-2107-4fa8-99de-ffad65657719,CA-CCAD-TW-23052_2024-05-06,,CESO3,No,,,,1,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
616,11c764ab-5dbe-4d6b-a6b6-482f15b25d1e,CA-CCAD-TW-23052_2024-05-06,,DIVO,No,,,,1,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
617,cfe713e7-ac54-493a-8203-5df7cbfb6a72,CA-CCAD-TW-23052_2024-05-06,,RILE2,No,,,,1,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
618,bc341b8f-3569-4b68-8ac0-f76a8e9a8d64,CA-CCAD-TW-23052_2024-05-06,,ALAM2,No,,,,1,fe121d29-2ed2-4522-bb4b-b96562741876,5/7/2024 10:08:35 PM,mheine7,5/23/2024 10:44:59 PM,mheine7
619,4ef7b54f-e9f8-44a7-a8d8-dfe9a837f583,CA-CCAD-TW-24088_2024-05-04,,LOPE,No,,,,4,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
620,a18a622b-754c-40df-9a13-66bf7875a394,CA-CCAD-TW-24088_2024-05-04,,HOMU,No,,,,4,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
621,57f29768-24c5-48db-8114-a6bec77ea73a,CA-CCAD-TW-24088_2024-05-04,,ANCO2,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
622,d2cd25f1-c789-42b7-b126-122f3756be15,CA-CCAD-TW-24088_2024-05-04,,MEPU,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
623,5122fff0-a884-4e1a-a57e-c18c6bc0a018,CA-CCAD-TW-24088_2024-05-04,,COMA2,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
624,c463ab16-a536-46bb-8d3c-934762bbb41f,CA-CCAD-TW-24088_2024-05-04,,RUCR,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
625,7774cbdc-92c3-4e24-9cd6-cb4ef525dce2,CA-CCAD-TW-24088_2024-05-04,,ELPA3,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
626,db896c51-b920-4964-bf7f-55b8fdc4ae0f,CA-CCAD-TW-24088_2024-05-04,,XAST,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
627,095bd5cc-471f-441d-a9c1-0fbd2e1b8037,CA-CCAD-TW-24088_2024-05-04,,LUPE5,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
628,1eb3f2d1-17b7-4665-aa4a-d6b5dc7e6b97,CA-CCAD-TW-24088_2024-05-04,,SOAS,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
629,5aafb1f9-03cf-40cc-94fc-becc0e22983f,CA-CCAD-TW-24088_2024-05-04,,LOCO6,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
630,44e1f4bb-b5c5-4949-a067-e517f293b2d2,CA-CCAD-TW-24088_2024-05-04,,POMO5,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
631,c1059961-e6ae-4570-a660-1321e8b78a90,CA-CCAD-TW-24088_2024-05-04,,RUAR9,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
632,2f182dd5-9fe5-4ee3-a93c-3aab6bc69346,CA-CCAD-TW-24088_2024-05-04,,AVFA,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
633,b3df92d0-f120-4c8e-beba-1fc37bf45439,CA-CCAD-TW-24088_2024-05-04,,SIMA3,No,,,,2,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
634,a55dff63-eaea-4ed9-a83f-9e58a7eec299,CA-CCAD-TW-24088_2024-05-04,,GEDI,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
635,65782619-6a5d-4655-b036-e53bcaa5d096,CA-CCAD-TW-24088_2024-05-04,,PLLA,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
636,4cb5f0e4-6aff-4764-b8fe-e13cfb1e6b5e,CA-CCAD-TW-24088_2024-05-04,,COAR4,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
637,8cf80128-3de0-418e-b19d-02a364934a4b,CA-CCAD-TW-24088_2024-05-04,,LUBI,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
638,623c8fe1-e8cf-4361-845d-c9c3ca30499b,CA-CCAD-TW-24088_2024-05-04,,PHMI3,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
639,c3f85d83-c2c4-470a-907d-b7c73a329b34,CA-CCAD-TW-24088_2024-05-04,,RASA2,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
640,6fa172f0-ebe5-4c29-9a70-2316eaa998de,CA-CCAD-TW-24088_2024-05-04,,LASE,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
641,7dccf932-f355-4ad9-9d48-756055f2ae17,CA-CCAD-TW-24088_2024-05-04,,VIVI,No,,,,2,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
642,59f60348-be29-4999-8730-3a5f9db60e8e,CA-CCAD-TW-24088_2024-05-04,,AMME,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
643,100be0c9-e6f5-473e-9123-b7aade8884c1,CA-CCAD-TW-24088_2024-05-04,,TRDU2,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
644,2137d646-cbf2-4f08-904d-8ea98f7b1cce,CA-CCAD-TW-24088_2024-05-04,,MAPA5,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
645,157c584b-ebf5-4a0b-8bea-d388a32d99a2,CA-CCAD-TW-24088_2024-05-04,,ERBO,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
646,1e0dbc6f-4c85-4efa-92be-b62b8c8fdeb5,CA-CCAD-TW-24088_2024-05-04,,TODI,No,,,,2,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
647,4113a5e0-8b08-460f-8f4e-0451760247cb,CA-CCAD-TW-24088_2024-05-04,,HOBR2,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
648,46fb4153-9a33-465d-b034-a903ed51797c,CA-CCAD-TW-24088_2024-05-04,,CAPR5,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
649,2c871ed6-63ac-443d-a712-8425932342c9,CA-CCAD-TW-24088_2024-05-04,,BRMI2,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
650,e1573d58-2c0d-479d-b9e9-813134ad365b,CA-CCAD-TW-24088_2024-05-04,,MADI6,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
651,e6342702-9b02-4b5a-9bd6-1e1e42f83d9e,CA-CCAD-TW-24088_2024-05-04,,DACA6,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
652,0434395b-16e8-497e-a56b-8cb8eb473af5,CA-CCAD-TW-24088_2024-05-04,,VISAS2,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
653,a698173d-b7b0-4150-9762-eaf7dbc2c176,CA-CCAD-TW-24088_2024-05-04,,ANCA14,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
654,29ce2a53-495b-42b5-9994-3677b781fcae,CA-CCAD-TW-24088_2024-05-04,,VUBR,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
655,118a2c9c-9f1e-4750-902c-dbbe432a25a6,CA-CCAD-TW-24088_2024-05-04,,JUXI,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
656,1e9b3654-ca40-42ea-92a3-e9e8e6034833,CA-CCAD-TW-24088_2024-05-04,,MEPO3,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
657,26ad5289-3214-4a29-a257-98627cbbfa95,CA-CCAD-TW-24088_2024-05-04,,KIEL,No,,,,1,83a1948c-700e-4712-8743-75116386e4b5,5/8/2024 6:04:46 AM,lmartin4,9/5/2024 10:09:53 PM,ntshaw19996
658,28334771-5989-486d-a148-1641de36e8cb,CA-NCAD-TW-24020_2024-05-02,,SCAC3,No,,,,1,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
659,759f949c-026a-4e61-b7fa-3af5bcd45396,CA-NCAD-TW-24020_2024-05-02,,GNPA,No,,,,2,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
660,06946398-cdef-4de5-b2c5-4032c36017a6,CA-NCAD-TW-24020_2024-05-02,,PLSC2,No,,,,2,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
661,4a3cc3c5-5a37-4dcc-b6e4-6d1305d8b110,CA-NCAD-TW-24020_2024-05-02,,TACA8,No,,,,2,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
662,c52bc4b8-c97e-4c65-a184-d49895c978d4,CA-NCAD-TW-24020_2024-05-02,,RUCR,No,,,,1,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
663,085444af-9601-4f4e-ab00-5fd94d2a7dcd,CA-NCAD-TW-24020_2024-05-02,,ELPA3,No,,,,1,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
664,f6a71eb1-44a5-4dc5-ac43-57e3d3d81a55,CA-NCAD-TW-24020_2024-05-02,,PONO2,No,,,,2,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
665,0885db89-ee4c-49f6-ac4b-0ef42e90c04b,CA-NCAD-TW-24020_2024-05-02,,LUPA,No,,,,1,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
666,0d13deb2-0e43-40f7-822e-491588f111cf,CA-NCAD-TW-24020_2024-05-02,,BRMI3,No,,,,2,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
667,4ebff112-33b6-4597-9c36-20c3f459ab81,CA-NCAD-TW-24020_2024-05-02,,LETA,No,,,,2,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
668,1f641966-62b0-4056-8876-5ef548c6f43e,CA-NCAD-TW-24020_2024-05-02,,BRHO2,No,,,,1,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
669,d0f42ce9-85ad-46a6-88a6-04dcd58f4458,CA-NCAD-TW-24020_2024-05-02,,ERBO,No,,,,2,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
670,14467285-b586-4d69-8b8d-89a23eb35ea9,CA-NCAD-TW-24020_2024-05-02,,AICA,No,,,,2,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
671,956b1484-499c-4c87-bac0-aca1c2269365,CA-NCAD-TW-24020_2024-05-02,,AVBA,No,,,,2,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
672,3dfaee68-71f6-4706-a06d-17fd08b776ea,CA-NCAD-TW-24020_2024-05-02,,LYPO4,No,,,,1,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
673,4a9a6291-208e-4912-84af-91af6d8ffa61,CA-NCAD-TW-24020_2024-05-02,,EPCI,No,,,,1,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
674,f46575ac-c326-4f77-bff5-c19b6699487a,CA-NCAD-TW-24020_2024-05-02,,DEDA,No,,,,1,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
675,a946a380-5269-4277-b42a-2682081e925a,CA-NCAD-TW-24020_2024-05-02,,GREB,No,,,,1,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
676,ecc1d493-ea8d-4d15-a817-2b085fb2b492,CA-NCAD-TW-24020_2024-05-02,,VEPE2,No,,,,1,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
677,b7c5c2dc-ceb5-4618-8f9d-d19cf657443d,CA-NCAD-TW-24020_2024-05-02,,AFXXXX,Yes,01,AF_01,CA-NCAD-TW-24020_2024-05-02_AF_01,2,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
678,e067f18a-0c88-4586-80ea-7d5da3c09e63,CA-NCAD-TW-24020_2024-05-02,,LACA7,No,,,,2,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
679,a3e68af6-1e1c-466a-831a-a202e43cffe5,CA-NCAD-TW-24020_2024-05-02,,LYHY3,No,,,,1,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
680,2579c0ac-eb68-45a1-a5a8-34de0588651e,CA-NCAD-TW-24020_2024-05-02,,PEDU2,No,,,,1,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
681,f749797a-a9d6-427f-977c-7d30782922cb,CA-NCAD-TW-24020_2024-05-02,,VUMI,No,,,,1,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
682,e977ee52-5685-4690-a825-8aee2e2e6ba6,CA-NCAD-TW-24020_2024-05-02,,ALAM2,No,,,,1,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
683,acdc2c62-b84e-447e-a236-d2f7659638e3,CA-NCAD-TW-24020_2024-05-02,,HEFI,No,,,,1,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
684,694137e8-7d07-4dcc-89e7-e9d35cd1aca4,CA-NCAD-TW-24020_2024-05-02,,NATA3,No,,,,2,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
685,0b958913-6a05-4f58-be72-5d258aa0f009,CA-NCAD-TW-24020_2024-05-02,,POZI,No,,,,2,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
686,9f058b54-368f-4d59-aabb-c3cf25affabc,CA-NCAD-TW-24020_2024-05-02,,TRHI4,No,,,,2,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
687,a43f2de2-c4ae-4969-b603-821a84864b69,CA-NCAD-TW-24020_2024-05-02,,VUBR,No,,,,1,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
688,53285ede-bda4-42b1-9d51-49e0230790c3,CA-NCAD-TW-24020_2024-05-02,,VIVI,No,,,,1,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
689,5fee0ea7-23f7-4708-92e8-ef55cb40ca87,CA-NCAD-TW-24020_2024-05-02,,HOMU,No,,,,1,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
690,04fc471a-1877-47e7-b69c-afae3be8fccf,CA-NCAD-TW-24020_2024-05-02,,TRDE,No,,,,1,4bf06ecd-416f-4044-b064-ecdfaadb9bc3,5/8/2024 4:12:34 PM,ntshaw19996,6/5/2024 8:40:25 PM,ntshaw19996
691,2758b6e2-8889-420e-ab9e-ab3ee8f33e09,CA-NCAD-TW-24021_2024-05-03,,SCAC3,No,,,,1,6c517b2b-03c2-435e-ba3d-a37eedeb85ec,5/8/2024 4:12:36 PM,ntshaw19996,5/8/2024 4:12:36 PM,ntshaw19996
692,533d341f-e7d6-44a1-8435-c33fc000e7c3,CA-NCAD-TW-24021_2024-05-03,,BRHO2,No,,,,1,6c517b2b-03c2-435e-ba3d-a37eedeb85ec,5/8/2024 4:12:36 PM,ntshaw19996,5/8/2024 4:12:36 PM,ntshaw19996
693,ad0c2557-b6f9-4de7-9069-6ecc85f7ba9c,CA-NCAD-TW-24021_2024-05-03,,VUBR,No,,,,1,6c517b2b-03c2-435e-ba3d-a37eedeb85ec,5/8/2024 4:12:36 PM,ntshaw19996,5/8/2024 4:12:36 PM,ntshaw19996
694,96d205d5-e41a-4ff1-a1b4-64944df1cd3c,CA-NCAD-TW-24021_2024-05-03,,TYLA,No,,,,1,6c517b2b-03c2-435e-ba3d-a37eedeb85ec,5/8/2024 4:12:36 PM,ntshaw19996,5/8/2024 4:12:36 PM,ntshaw19996
695,97954046-d9f5-465d-b963-7ca1794fdb38,CA-NCAD-TW-24021_2024-05-03,,VEPE2,No,,,,3,6c517b2b-03c2-435e-ba3d-a37eedeb85ec,5/8/2024 4:12:36 PM,ntshaw19996,5/8/2024 4:12:36 PM,ntshaw19996
696,f51ad300-eeec-4bef-834e-74066555f321,CA-NCAD-TW-24021_2024-05-03,,GNPA,No,,,,2,6c517b2b-03c2-435e-ba3d-a37eedeb85ec,5/8/2024 4:12:36 PM,ntshaw19996,5/8/2024 4:12:36 PM,ntshaw19996
697,a28aa2a7-3b98-4be3-a245-9864c2e6dee3,CA-NCAD-TW-24021_2024-05-03,,AFXXXX,No,01,AF_01,CA-NCAD-TW-24021_2024-05-03_AF_01,3,6c517b2b-03c2-435e-ba3d-a37eedeb85ec,5/8/2024 4:12:36 PM,ntshaw19996,5/8/2024 4:12:36 PM,ntshaw19996
